1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
67,0.002175119,0.007181432,0.016921888,0.023601014,0.031637195,0.035639329,0.023359009,0.007714589,0.010776611,0.004861268,0.003345551,0.002939571,0.001603987,0.001330954,0.001200121,0.001168025,0.000925215,0.000922371,0.000734298,0.000656256,0.000521333,0.000620275,0.000498356,0.00050736,0.000412029,0.000368451,0.000330852,0.000297159,0.000239911,0.000193692,0.000155742,0.000571293,0.000573868
68,0.003357934,0.006940958,0.015531865,0.021809302,0.030552962,0.035639329,0.029833837,0.011124572,0.014786857,0.005893034,0.004369438,0.003937021,0.002592978,0.001330954,0.001100126,0.000931901,0.00074495,0.000709442,0.000557594,0.000556492,0.00043787,0.00050634,0.000401396,0.000398437,0.000318036,0.000333492,0.000298518,0.000267252,0.000215633,0.000193692,0.000155742,0.000375916,0.000377676
69,0.003771494,0.006701226,0.014261409,0.020157355,0.029508727,0.034465155,0.035543938,0.014352795,0.018529963,0.010192884,0.005376238,0.00491809,0.003566197,0.002316695,0.001100126,0.0009066,0.00074495,0.000611419,0.000499474,0.000422895,0.000331602,0.000417243,0.000326824,0.000316317,0.000248607,0.000252639,0.000269997,0.00024089,0.000194247,0.000173884,0.000139749,0.000212937,0.000214
70,0.003771494,0.00663408,0.012175669,0.018637019,0.02850356,0.033332876,0.039289336,0.017409118,0.022029448,0.014201105,0.009669251,0.009199597,0.00452367,0.003286624,0.002082925,0.0009066,0.00171924,0.000611419,0.000499474,0.000407748,0.000331602,0.000346959,0.000268873,0.000254288,0.000197181,0.000194227,0.00020068,0.000217665,0.000175418,0.00015646,0.000125688,0.000125533,0.000120275
71,0.00371584,0.00663408,0.010406877,0.017237879,0.026198795,0.032241555,0.039289336,0.020305196,0.028508878,0.017940132,0.013668837,0.013186624,0.008785346,0.004240769,0.003049869,0.001886764,0.002677703,0.001583449,0.001469176,0.000407748,0.001293979,0.000269159,0.000218029,0.000206851,0.000158523,0.000151872,0.000151723,0.000161364,0.000129712,0.000141141,0.000113332,0.000125533,0.000100911
72,0.003660997,0.006479812,0.009887735,0.014698857,0.024087737,0.029627113,0.03804547,0.026505078,0.034220317,0.021434268,0.017398139,0.01690289,0.012752707,0.008450926,0.004000992,0.002851031,0.003620375,0.002539609,0.002422978,0.001375655,0.002240505,0.000269159,0.000218029,0.000176206,0.00014212,0.000120352,0.000116989,0.000121721,9.76E-05,0.000104193,8.35E-05,0.000112595,0.000100911
73,0.00360697,0.006329468,0.009887735,0.012550715,0.022157289,0.027234336,0.036844357,0.032018688,0.039293201,0.027906999,0.020882058,0.020373765,0.016449842,0.012371379,0.008155452,0.003799435,0.007659346,0.003479939,0.003360924,0.002327621,0.003171225,0.001229558,0.001176818,0.000176206,0.00014212,0.000114122,9.17E-05,9.37E-05,7.50E-05,7.83E-05,6.26E-05,0.000101226,9.04E-05
74,0.003106404,0.006183012,0.009823062,0.011979481,0.020391606,0.0250476,0.035685093,0.036952484,0.043824636,0.033611659,0.027341534,0.026813552,0.019902406,0.016025879,0.012025517,0.007894808,0.011425454,0.007454187,0.007271029,0.003263689,0.006955009,0.002174089,0.002119715,0.001133614,0.001098343,0.000114122,9.17E-05,7.37E-05,5.93E-05,6.01E-05,4.80E-05,9.12E-05,8.12E-05
75,0.002674849,0.005604219,0.00975834,0.011979481,0.017357864,0.023048427,0.032800914,0.04138896,0.045713503,0.038680639,0.033034134,0.032488929,0.026316978,0.019439753,0.015634472,0.011711668,0.014940853,0.011162373,0.010921924,0.007107496,0.010493154,0.003102799,0.003046768,0.002075104,0.002038621,0.001069379,0.001043455,7.37E-05,5.93E-05,4.76E-05,3.81E-05,6.71E-05,7.31E-05
76,0.002303581,0.005083575,0.009693579,0.011900292,0.014798124,0.019584905,0.03016114,0.042633747,0.045713503,0.04321258,0.038094633,0.03753649,0.031970698,0.025833394,0.019007194,0.015272728,0.018229321,0.014625914,0.014334261,0.010699226,0.013804782,0.00682301,0.006702696,0.003000725,0.002963006,0.002008662,0.001979277,0.001024058,0.001008417,4.76E-05,3.81E-05,5.03E-05,5.37E-05
77,0.001984237,0.004615534,0.009337614,0.011821053,0.013871953,0.016668617,0.027748208,0.042633747,0.04436448,0.04728153,0.042622899,0.042057023,0.037001491,0.031468849,0.025376518,0.01860231,0.024541419,0.017867876,0.017530373,0.014058721,0.016910742,0.010304538,0.010126987,0.006593025,0.00649261,0.002932026,0.002899242,0.001958503,0.001941591,0.000995584,0.000985002,3.85E-05,4.02E-05
78,0.001714856,0.00419435,0.00898222,0.011741773,0.013871953,0.01561737,0.025541634,0.041331994,0.043058545,0.048554443,0.046693436,0.046125342,0.041510791,0.036485353,0.030991065,0.024944401,0.030107545,0.024146753,0.023776137,0.017207535,0.023086119,0.013565699,0.013337139,0.009960667,0.009804426,0.006400028,0.006309812,0.002877086,0.002858898,0.001927595,0.001915947,3.06E-05,3.08E-05
79,0.001714856,0.003480612,0.00862872,0.011290942,0.01378142,0.01561737,0.021666814,0.040073375,0.041794907,0.048554443,0.051060132,0.050481178,0.045573594,0.040985064,0.03599098,0.030535788,0.035068552,0.029685147,0.029287026,0.02341824,0.028538921,0.016626561,0.016352426,0.013120334,0.012914338,0.009656971,0.009515543,0.006228211,0.006151644,0.002843735,0.002831019,3.06E-05,2.45E-05
80,0.001708248,0.002896742,0.008278388,0.010841197,0.013690832,0.015517446,0.018409784,0.038857037,0.038631392,0.047165776,0.051184033,0.053623496,0.049916302,0.045043254,0.040478919,0.035517154,0.039527477,0.034623729,0.034203307,0.0289001,0.033407931,0.022766677,0.022422878,0.016090515,0.015840058,0.012717963,0.012530835,0.00938092,0.009252247,0.006079268,0.006010606,0.000976501,2.45E-05
81,0.001701635,0.002801062,0.007675758,0.010394335,0.013600202,0.015417462,0.01723781,0.0358223,0.035718323,0.045819905,0.051184033,0.053623496,0.05378133,0.049370756,0.044530332,0.039991452,0.043559825,0.039065427,0.038627673,0.03379276,0.037794777,0.02819062,0.027791281,0.022035941,0.021665573,0.015599954,0.015371945,0.012348884,0.01217367,0.009128761,0.009010076,0.001906472,0.000969519
82,0.001695018,0.002801062,0.007675758,0.009952069,0.013074692,0.015317433,0.01723781,0.033035989,0.033039226,0.044516107,0.049761632,0.051895119,0.055891647,0.053230584,0.048841618,0.044034213,0.047836776,0.043085618,0.042635327,0.038198339,0.04177438,0.033036138,0.032592103,0.027305341,0.026839941,0.02131057,0.020981898,0.015147642,0.014930754,0.012004495,0.011841056,0.002820567,0.001898596
83,0.001680298,0.003985987,0.007418309,0.008869019,0.012550582,0.014732606,0.017130508,0.030480995,0.030574426,0.041242151,0.048381579,0.050580948,0.055891647,0.056680348,0.052694772,0.048328518,0.051673199,0.047344495,0.046876163,0.042192092,0.046006435,0.037404273,0.036924344,0.032026776,0.031484834,0.026393563,0.025984514,0.020652661,0.020335005,0.014720635,0.014517061,0.005946147,0.002811795
84,0.001680298,0.00515279,0.007170714,0.008146983,0.012029986,0.014149292,0.017023142,0.028137145,0.025887651,0.038219138,0.047043222,0.049302993,0.054419476,0.058003688,0.056146162,0.052173766,0.055123342,0.051171132,0.050692461,0.046443633,0.049822947,0.041369568,0.040861243,0.036295026,0.035690917,0.030964396,0.030490127,0.025571283,0.025172726,0.020028124,0.019731738,0.008897276,0.00588352
85,0.001665012,0.0063014,0.006932723,0.008146983,0.011514917,0.013569808,0.016915725,0.023847042,0.021953687,0.035431343,0.043673765,0.048059999,0.052988277,0.058003688,0.059239437,0.055625209,0.058228736,0.054618852,0.054136721,0.050272457,0.05327585,0.045582675,0.045059343,0.040180472,0.039525922,0.035110075,0.034582349,0.030008556,0.029543977,0.024787925,0.024416595,0.011684962,0.008786395
86,0.001649867,0.010614345,0.006304113,0.00778779,0.010249742,0.012996356,0.016287008,0.020243693,0.02016819,0.032859728,0.040554658,0.045130768,0.051597539,0.056510007,0.059971196,0.058725373,0.061022861,0.05772827,0.057248753,0.053731224,0.056404182,0.049386931,0.048854825,0.044360263,0.043697014,0.038895846,0.038324221,0.034044559,0.033525478,0.029095402,0.028662569,0.014322104,0.011530823
87,0.001634862,0.01183195,0.005738529,0.007447065,0.009053052,0.011583598,0.015659724,0.018751222,0.02016819,0.027793692,0.037670997,0.042385041,0.048069131,0.055056664,0.059971196,0.061508744,0.063510641,0.060531939,0.060060293,0.056859659,0.059238746,0.052833614,0.052298517,0.048144784,0.047477887,0.043045027,0.042463498,0.037740019,0.037175734,0.033024084,0.032540164,0.019448764,0.014129102
88,0.001491903,0.01183195,0.005230149,0.007124039,0.008199367,0.010246183,0.015036266,0.018751222,0.020051311,0.023543912,0.035004454,0.039814749,0.044788278,0.053643211,0.058458455,0.061804225,0.063510641,0.064653548,0.064389684,0.059689257,0.063631132,0.055961161,0.055428397,0.051584403,0.05091882,0.046810994,0.046223845,0.041869639,0.041295334,0.03663035,0.036103724,0.024062342,0.019169437
89,0.00136157,0.011554521,0.004772648,0.006454869,0.008199367,0.009001527,0.014418919,0.01863856,0.019934356,0.021497609,0.029574398,0.037408782,0.041741698,0.050049184,0.056985433,0.061804225,0.061789497,0.065098235,0.066576904,0.064048657,0.06644942,0.058799761,0.058274143,0.054716656,0.054057179,0.050243509,0.049654944,0.045624371,0.045043858,0.040739637,0.040202515,0.028249667,0.023712925
90,0.001242843,0.011283807,0.003953839,0.005856158,0.007845669,0.007969553,0.012893243,0.018525827,0.019817337,0.021497609,0.025021964,0.032536431,0.038912526,0.046700742,0.055551739,0.060274585,0.060116185,0.065098235,0.066576904,0.066779524,0.068899583,0.063223979,0.062742544,0.057570716,0.056921856,0.05337954,0.052793654,0.049053858,0.048470899,0.044481449,0.043937231,0.032078409,0.027842441
91,0.001134678,0.011019771,0.003290134,0.005321259,0.007510053,0.007969553,0.01144537,0.018413036,0.019140163,0.021377723,0.022745566,0.028324782,0.033025028,0.043585398,0.051898914,0.058784064,0.058490192,0.063540541,0.064844994,0.067949573,0.069226589,0.066130386,0.065758866,0.062087037,0.061393066,0.056247575,0.055668282,0.052194891,0.051613205,0.047905329,0.047357353,0.035600989,0.031622907
92,0.000835733,0.009952906,0.003065907,0.004842755,0.00719177,0.007608856,0.010093827,0.017755108,0.018463881,0.021257754,0.022745566,0.024674419,0.028842401,0.040687012,0.048489607,0.057332327,0.054810525,0.062020849,0.063158724,0.067949573,0.069226589,0.068654206,0.068373819,0.06526313,0.065182394,0.060681747,0.060070325,0.055075649,0.054498852,0.051047985,0.050499561,0.039689243,0.035104866
93,0.000758711,0.008991451,0.003065907,0.003996311,0.00647891,0.00726768,0.008849236,0.017098375,0.017790766,0.021137716,0.022623497,0.023922123,0.025202443,0.034604811,0.045312081,0.053626367,0.051361766,0.060538913,0.061517718,0.066139544,0.067323383,0.070411119,0.07020448,0.068009173,0.067563773,0.064463974,0.063844846,0.059447725,0.058844008,0.053937418,0.0533918,0.043416614,0.039182294
94,0.000758711,0.00812617,0.004236076,0.003316462,0.0058467,0.006945142,0.007716143,0.016445202,0.01712301,0.02045044,0.022501341,0.023922123,0.02501282,0.030298539,0.042350882,0.050161883,0.048134882,0.056740236,0.057747417,0.064697169,0.065870115,0.070411119,0.071506568,0.069889069,0.069660242,0.066986345,0.066493509,0.063215093,0.062604874,0.058258167,0.057690222,0.046832506,0.042901927
95,0.001901229,0.007347271,0.005387769,0.003104176,0.005286571,0.006221147,0.00755036,0.015797852,0.015461579,0.01976372,0.02237911,0.023795862,0.02501282,0.026539902,0.036088352,0.046927826,0.045116589,0.053179322,0.054205527,0.063287265,0.064449116,0.068588687,0.071506568,0.071555938,0.07149941,0.069202275,0.068815954,0.066449624,0.065849456,0.062013018,0.061439374,0.049973574,0.046313081
96,0.002383767,0.006068985,0.006520947,0.003104176,0.004789384,0.005584071,0.00755036,0.014192088,0.013872936,0.019079699,0.021688294,0.023669507,0.024884188,0.026042369,0.031669165,0.043909384,0.0388056,0.049846315,0.050883893,0.061909014,0.063059561,0.066813352,0.069469743,0.072518983,0.073107821,0.071141741,0.070844375,0.068573242,0.068078502,0.065266676,0.064701145,0.052867724,0.049452385
97,0.002383767,0.005260834,0.010822546,0.00425806,0.003900711,0.005023944,0.007210299,0.012662714,0.012376245,0.018400449,0.020997712,0.023543069,0.024755455,0.026042369,0.02780169,0.03747922,0.033397852,0.04672751,0.047770099,0.058600911,0.059673451,0.065084804,0.067490619,0.072518983,0.073453027,0.07283353,0.072609648,0.070452565,0.070048434,0.067601351,0.067526564,0.057145845,0.05234772
98,0.002350346,0.005260834,0.014867263,0.005393349,0.003200152,0.004530371,0.006888666,0.01122879,0.010983381,0.016705036,0.020309349,0.022842244,0.024626634,0.025912312,0.027005732,0.032956819,0.028754973,0.039995127,0.041155311,0.055467077,0.056466013,0.060960348,0.065568679,0.070240466,0.073453027,0.074304743,0.074140869,0.072110579,0.071783732,0.06966174,0.069465145,0.060889627,0.056606612
99,0.002317388,0.005225886,0.018668495,0.006510027,0.002996361,0.003662249,0.006584629,0.009901671,0.009700497,0.015077238,0.019625138,0.022141416,0.023925352,0.025782152,0.027005732,0.028989506,0.028750527,0.034252495,0.035473136,0.052502628,0.053432248,0.057091658,0.06121527,0.068032907,0.070809484,0.074314492,0.075107284,0.073569282,0.073307839,0.071473882,0.071185621,0.064158565,0.060345069
100,0.002284896,0.00519091,0.018678467,0.01091368,0.002996361,0.002985641,0.005861593,0.008686727,0.007972161,0.013535934,0.017912066,0.021442493,0.023223825,0.025651898,0.026871029,0.027905488,0.028750527,0.030111772,0.030584429,0.049699497,0.050563929,0.053469439,0.057143249,0.065895481,0.068259961,0.074314492,0.075107284,0.074849333,0.074642795,0.073062715,0.072708257,0.06700128,0.063620479
101,0.001982761,0.005155909,0.018678467,0.01503993,0.004127851,0.002807619,0.005230688,0.007111955,0.006493334,0.012093287,0.016260769,0.020747342,0.022523834,0.024954937,0.026736215,0.027905488,0.028601218,0.029524384,0.030254802,0.043682214,0.044028139,0.05007974,0.053342177,0.061291965,0.065802959,0.071297733,0.072123831,0.075835311,0.076047608,0.074451717,0.074052303,0.069024108,0.06647932
102,0.001720356,0.004970202,0.018089227,0.018905419,0.005240961,0.002807619,0.004680444,0.007013687,0.006411886,0.010756126,0.014689564,0.019010142,0.021827132,0.024257514,0.026601299,0.027765597,0.028451772,0.029524384,0.030254802,0.038405534,0.038349228,0.042966901,0.049796215,0.057000079,0.060945232,0.068896395,0.069256997,0.075835311,0.07650369,0.07582822,0.075235845,0.070817748,0.06896329
103,0.001492897,0.004784702,0.017519686,0.022529317,0.00633569,0.003915066,0.004199243,0.007013687,0.006411886,0.008876578,0.013210682,0.017330893,0.020085088,0.023561275,0.025895515,0.027625584,0.028302201,0.029369353,0.030090744,0.033773274,0.033409468,0.036876735,0.042646491,0.053007877,0.056432955,0.066576764,0.066504558,0.072585879,0.07650369,0.077000733,0.076601952,0.072403517,0.071623268
104,0.001295759,0.004613226,0.016969496,0.024563645,0.010817033,0.005004501,0.003369431,0.006698631,0.00612432,0.007259845,0.011831464,0.015727539,0.018396022,0.022867841,0.025189132,0.027485462,0.027555397,0.029214173,0.029926522,0.030926489,0.031551043,0.032127105,0.036534482,0.049297132,0.052252716,0.064335946,0.060983346,0.069473233,0.072700534,0.077116253,0.077677063,0.073801681,0.073823897
105,0.00108379,0.004613226,0.015519037,0.024563645,0.015004254,0.006075931,0.002729637,0.006400666,0.005852362,0.005889621,0.009805866,0.014212356,0.016777198,0.021130991,0.024483758,0.0267686,0.026807821,0.02905886,0.029762152,0.030926489,0.031551043,0.032127105,0.032663506,0.042123738,0.048383517,0.059554931,0.05590264,0.066494372,0.069082843,0.077116253,0.077677063,0.075031308,0.075633515
106,0.00108379,0.004503417,0.014196564,0.023635687,0.018916908,0.010612195,0.002573688,0.006119023,0.005595313,0.005783605,0.008054021,0.012793018,0.015240731,0.019442026,0.023780982,0.026051026,0.026061181,0.02829755,0.028970336,0.030762389,0.031383827,0.031961857,0.032663506,0.036004347,0.041293195,0.055116618,0.051241524,0.060615141,0.065645329,0.072727738,0.073518975,0.076370236,0.077113786
107,0.001079681,0.004396466,0.012992756,0.022745441,0.022576888,0.0148412,0.002573688,0.005440674,0.004970553,0.005783605,0.006561548,0.010641693,0.013794515,0.017817399,0.022028728,0.025334334,0.025317166,0.027535386,0.028177626,0.030598124,0.031216441,0.031796443,0.032495539,0.033158611,0.035251218,0.051006782,0.046969828,0.055234587,0.059416228,0.06934369,0.06957882,0.077501939,0.078319228
108,0.001075568,0.004292347,0.011896786,0.021891881,0.02955913,0.018785019,0.003656055,0.004850011,0.004427389,0.005519748,0.005306459,0.008772851,0.011519215,0.016268932,0.020322019,0.024620103,0.023495134,0.026774095,0.027385878,0.03043371,0.0310489,0.031630876,0.032327401,0.033158611,0.033618655,0.047204347,0.039636422,0.050326859,0.053751524,0.066117855,0.065849645,0.078190167,0.078659896
109,0.001071453,0.003843418,0.0099025,0.020076145,0.029682032,0.022467852,0.004720882,0.004335923,0.003955364,0.00527047,0.005156954,0.007173784,0.00953318,0.014804618,0.018676963,0.02284929,0.021718603,0.02601539,0.02659693,0.029651039,0.030260491,0.030858667,0.032159107,0.032987795,0.033618655,0.040115895,0.034419076,0.045855643,0.048620299,0.063042641,0.058728981,0.078190167,0.078659896
110,0.001061939,0.00344488,0.008257385,0.018416579,0.029682032,0.029468603,0.00576818,0.003887216,0.003543976,0.005035103,0.005156954,0.005823294,0.00782593,0.012410387,0.01710528,0.021122412,0.020003878,0.024168897,0.024697303,0.028867367,0.029471016,0.030085316,0.031381132,0.032816804,0.033444767,0.034100361,0.034419076,0.038486452,0.043978897,0.056752237,0.052344604,0.074268033,0.074695603
111,0.001061939,0.003091246,0.008197796,0.016902673,0.028632549,0.034189809,0.010342579,0.003095304,0.002800803,0.004455498,0.004908195,0.00469583,0.006377506,0.010310483,0.015615048,0.019455347,0.018362909,0.022367364,0.022844753,0.02808443,0.028682189,0.02931239,0.030601972,0.032645651,0.033300055,0.034042287,0.034247203,0.034774469,0.036797871,0.051063951,0.046645624,0.070538412,0.070926698
112,0.001052151,0.002777023,0.008197796,0.015521471,0.02762341,0.034189809,0.014599397,0.002491399,0.002240011,0.003954046,0.004673959,0.004553036,0.005162851,0.008496951,0.013129339,0.017859755,0.016804019,0.020627067,0.021056094,0.027303946,0.027895713,0.028541454,0.029823185,0.031860455,0.033155225,0.034042287,0.034075153,0.034774469,0.035114778,0.045939415,0.041566633,0.066995825,0.067347598
113,0.001042455,0.002278242,0.008139599,0.013039347,0.026653585,0.033033628,0.018562855,0.002321363,0.002066194,0.003520355,0.00445353,0.004553036,0.004154615,0.006951357,0.010941751,0.016343782,0.014194056,0.018959988,0.019343648,0.025420749,0.026002454,0.026676887,0.029046325,0.031074037,0.033010289,0.033864838,0.033902943,0.034599586,0.035114778,0.041328976,0.035678683,0.059325539,0.059112286
114,0.00103285,0.001940269,0.008081366,0.010974701,0.024455016,0.031920179,0.022259097,0.002321363,0.002066194,0.003144103,0.003924895,0.00431963,0.003982103,0.005649398,0.009045966,0.013779849,0.011887169,0.017374533,0.017716011,0.023581,0.024151519,0.024850754,0.027171168,0.030287957,0.032215568,0.033718682,0.033125237,0.034424522,0.034936143,0.035426805,0.035678683,0.052498947,0.051846307
115,0.000941394,0.001940269,0.008023104,0.010713396,0.022446494,0.030848422,0.029262381,0.003376513,0.003095458,0.002465371,0.003469711,0.004100687,0.003982103,0.004563893,0.007424618,0.011516737,0.00987847,0.014709602,0.015021922,0.021800792,0.02235881,0.023078105,0.025333772,0.029503773,0.031419772,0.033572405,0.032346221,0.034249292,0.034757321,0.035426805,0.035503286,0.046449251,0.045464079
116,0.000858118,0.003042955,0.007696402,0.010713396,0.020614518,0.028297433,0.035379695,0.004414712,0.004108352,0.001958523,0.003077926,0.003895435,0.003764173,0.003456905,0.006054002,0.009549504,0.008151751,0.012348883,0.01263312,0.020092084,0.020636209,0.021370348,0.023549073,0.027615148,0.030624476,0.03342602,0.031567321,0.033460989,0.034578328,0.035252251,0.03532771,0.041096241,0.039866959
117,0.000782351,0.004130057,0.007370711,0.010637588,0.018942982,0.025968672,0.038205658,0.005435973,0.00510489,0.001818527,0.002739613,0.003416995,0.003560634,0.003456905,0.004907144,0.007861756,0.006684126,0.010288358,0.010545356,0.018463386,0.018992238,0.019735822,0.021828432,0.025763952,0.029831243,0.032633934,0.030789965,0.032671358,0.033775485,0.035077519,0.035151969,0.035900071,0.036115223
118,0.000713411,0.005201498,0.007047448,0.01056174,0.015845063,0.023845708,0.038205658,0.010036034,0.009717561,0.001818527,0.002131854,0.003007246,0.003370653,0.003229518,0.003566571,0.006430392,0.005449097,0.008512548,0.008743207,0.015701965,0.016187878,0.016870157,0.020180194,0.023965081,0.027813394,0.031840752,0.028912069,0.031881854,0.032971297,0.034902623,0.034367368,0.035900071,0.036115223
119,0.000529056,0.009583998,0.006727958,0.010485864,0.013281527,0.021909384,0.036972124,0.014310368,0.013998586,0.002826088,0.001682494,0.002656487,0.002940893,0.003020087,0.002979676,0.005228738,0.003968998,0.006999125,0.00720453,0.013244978,0.013687087,0.01430581,0.017283973,0.022229892,0.025839503,0.031047999,0.027067753,0.031093937,0.032167273,0.034120119,0.033581395,0.035723154,0.035935891
120,0.000479293,0.011074974,0.006354617,0.010045164,0.012914985,0.018300355,0.035782183,0.018285035,0.017975515,0.003817754,0.001585481,0.002355195,0.002575071,0.002827309,0.002979676,0.003807586,0.00286159,0.005721971,0.005903435,0.011090231,0.011488688,0.012043841,0.014687433,0.020566755,0.023926822,0.030257195,0.025271054,0.029195817,0.031364923,0.033336257,0.032795425,0.035546056,0.035756373
121,0.000479293,0.011074974,0.006354617,0.00960618,0.012914985,0.015318584,0.034634846,0.021987815,0.021677434,0.004793539,0.001585481,0.001825824,0.002263836,0.002454532,0.002764708,0.002744786,0.002172381,0.004172965,0.00430488,0.009223852,0.009579713,0.010073009,0.012392394,0.017646871,0.022088242,0.028246227,0.023532842,0.027331787,0.029439188,0.032552414,0.032010839,0.035368791,0.035576684
122,0.001623488,0.010825394,0.006133865,0.009170912,0.012825266,0.014885276,0.031788784,0.028981349,0.028627984,0.009404121,0.002584431,0.001436429,0.001998075,0.002138725,0.0025683,0.002551526,0.002172381,0.003012133,0.003106836,0.007624809,0.007939882,0.008374307,0.010388383,0.015024852,0.020333012,0.026277587,0.021861286,0.025516043,0.027548577,0.03176998,0.030115621,0.034578762,0.034776941
123,0.002109932,0.010581633,0.005921856,0.008741248,0.012735503,0.014885276,0.029189571,0.035086309,0.03469642,0.013679578,0.003567569,0.001370866,0.001542877,0.001871495,0.002388953,0.002551526,0.001999312,0.002154227,0.002221436,0.006267946,0.006544615,0.006924043,0.008657097,0.012703075,0.017444631,0.024368118,0.018865359,0.023759562,0.025707575,0.02987958,0.028252274,0.033787352,0.033975805
124,0.002109932,0.010343664,0.005718357,0.007697955,0.012645709,0.014784792,0.026818711,0.040461363,0.040043528,0.017648549,0.004534915,0.001370866,0.00120977,0.00164457,0.002060115,0.002347287,0.001842675,0.001838345,0.001575038,0.004583039,0.00479216,0.005085279,0.007175439,0.010671712,0.014855078,0.022530483,0.016159257,0.02207059,0.023927355,0.028021295,0.02643449,0.032995946,0.033174698
125,0.002080399,0.009323941,0.005168538,0.007271447,0.012115244,0.014684257,0.024654898,0.041818758,0.044786508,0.021341063,0.009116918,0.002365233,0.001175949,0.001279256,0.001783575,0.002192984,0.00170099,0.001838345,0.001548344,0.003316165,0.003472133,0.003694976,0.005287148,0.008913087,0.012564334,0.020773843,0.013748201,0.019071037,0.022216282,0.026208862,0.02467295,0.032205939,0.032375048
126,0.002051275,0.00840711,0.004677142,0.007271447,0.011586911,0.014583685,0.020601306,0.041818758,0.045094219,0.028226079,0.013364427,0.003343764,0.001175949,0.001009608,0.001551332,0.002051126,0.001443282,0.001674251,0.001548344,0.002377019,0.002491954,0.002659125,0.003854759,0.007404676,0.010561178,0.017858319,0.01162508,0.016359112,0.019218637,0.024452984,0.022975772,0.03029993,0.030450352
127,0.002022563,0.007583825,0.004238367,0.006940704,0.011063114,0.013985976,0.017250156,0.040522929,0.045094219,0.03424154,0.017306492,0.004306482,0.002166224,0.001003159,0.001355553,0.001920545,0.001230557,0.001527535,0.001391618,0.001689392,0.001773176,0.001897252,0.002783765,0.005471806,0.008827245,0.015239047,0.009774648,0.01394003,0.016506689,0.022761783,0.019943889,0.028425991,0.028558431
128,0.001755543,0.006844311,0.003846038,0.006627488,0.010546118,0.013390485,0.016673713,0.039270984,0.043747762,0.039548304,0.02097349,0.008846808,0.003140636,0.001003159,0.001051796,0.001659321,0.001055165,0.001396421,0.00127599,0.001297656,0.001252156,0.001343403,0.001993054,0.004001118,0.007339794,0.01291702,0.008176435,0.011806942,0.014085387,0.019732516,0.017190794,0.026597879,0.026713244
129,0.001523586,0.005655768,0.003134659,0.006331037,0.009285127,0.01279984,0.016673713,0.038062002,0.042445079,0.044262979,0.027836716,0.013055462,0.004099211,0.001989678,0.000851088,0.001439281,0.000909866,0.001174036,0.001172041,0.001297656,0.001082962,0.000944962,0.001416065,0.002898077,0.005410382,0.010881959,0.006104998,0.009944999,0.011947952,0.016984865,0.014723385,0.024826328,0.024925659
130,0.001322474,0.004915092,0.002568243,0.005707958,0.008103316,0.012216516,0.016565008,0.035052315,0.041185323,0.048081664,0.03383272,0.016961522,0.008590037,0.002960307,0.000851088,0.001254098,0.000696375,0.00099229,0.001078421,0.001168672,0.001082962,0.000899997,0.000999476,0.002081161,0.003946351,0.009116316,0.004511473,0.008334186,0.010079803,0.014525456,0.012536719,0.02311949,0.023203914
131,0.001148133,0.004915092,0.002527924,0.00515357,0.007616556,0.010787234,0.016456245,0.032293522,0.038039055,0.048081664,0.039124775,0.020595363,0.012753403,0.003915077,0.001830957,0.001097646,0.000602733,0.000843959,0.00090411,0.001054821,0.000981595,0.000899997,0.000745034,0.001483176,0.002851261,0.007598033,0.003302915,0.006233843,0.008461296,0.012348916,0.010617856,0.02009104,0.020183501
132,0.000959171,0.004881898,0.002527924,0.004660989,0.007616556,0.009444688,0.016347439,0.029767738,0.0351454,0.04669616,0.043830548,0.027456992,0.016618157,0.008349893,0.002795014,0.000847481,0.000602733,0.000722277,0.000762229,0.00095437,0.000891452,0.000814467,0.000745034,0.001050057,0.002042394,0.005621252,0.002397756,0.004615086,0.006337031,0.010441802,0.008948561,0.017338767,0.017437012
133,0.000959171,0.004848677,0.003673599,0.004222682,0.007271624,0.008206908,0.015701795,0.027454091,0.032487265,0.04535389,0.048035711,0.033449096,0.020214442,0.012462586,0.003743291,0.000718494,0.001576826,0.000552028,0.000646809,0.000785319,0.000811331,0.000738544,0.000673509,0.000614915,0.001451873,0.004115447,0.001727638,0.003385057,0.004697677,0.008785371,0.006746375,0.014869593,0.014971143
134,0.000955545,0.004815433,0.004801618,0.003459524,0.006945179,0.007578705,0.015058197,0.022947586,0.030044416,0.044054092,0.050819889,0.038738347,0.027057672,0.01628157,0.008121903,0.000718494,0.002535053,0.000503668,0.000552372,0.000650533,0.00065952,0.000671183,0.000610094,0.000614915,0.001025298,0.002984679,0.001236695,0.002462034,0.003450295,0.0066096,0.005034959,0.012678829,0.012781273
135,0.000951916,0.004638194,0.005911936,0.002851446,0.006636402,0.007578705,0.014419339,0.019219532,0.025177416,0.040791101,0.050819889,0.043444187,0.033033381,0.019836562,0.01218396,0.001695498,0.00347745,0.000503668,0.000419411,0.00054316,0.000540296,0.000538405,0.000553899,0.000555342,0.000576255,0.002146152,0.000704416,0.001777351,0.002512943,0.004922389,0.00372346,0.010753908,0.010855077
