1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
79,0.00011992,0.000818919,0.001388862,0.002049341,0.0026945,0.003310643,0.003781407,0.003768887,0.004284836,0.004596488,0.004977778,0.005160939,0.005078553,0.004992506,0.004890684,0.004796889,0.004963521,0.004835009,0.004822169,0.004723191,0.004747766,0.004635599,0.004579802,0.004062842,0.003994005,0.003423479,0.003357822,0.002978113,0.002901005,0.002411085,0.002361596,0.001899106,0.00185424
80,0.000119853,0.00083519,0.00139708,0.002058677,0.002696351,0.00331234,0.003857461,0.003809835,0.004385589,0.004636429,0.004984104,0.005326178,0.005302145,0.005181056,0.005064133,0.004938731,0.005128358,0.004962587,0.004942988,0.004791825,0.004856647,0.004637681,0.004574242,0.004241716,0.004144845,0.003544893,0.003457112,0.003077015,0.002977552,0.002471494,0.002395913,0.001942659,0.001855072
81,0.000119785,0.000837199,0.001413198,0.00206808,0.00269816,0.003313987,0.003875588,0.003913569,0.004478049,0.004675564,0.004984104,0.005326178,0.005510706,0.005406446,0.005251688,0.005107979,0.005312864,0.005123201,0.005099335,0.004906568,0.005005377,0.004691374,0.004620934,0.004408565,0.004325157,0.003676182,0.003575585,0.003187718,0.003073921,0.002549668,0.002453284,0.002002151,0.00187655
82,0.000119718,0.000837199,0.001413198,0.002077975,0.002708141,0.003315588,0.003875588,0.004009637,0.004560545,0.004713733,0.005021887,0.005367878,0.005623891,0.005619729,0.005478358,0.005294181,0.0055409,0.005306087,0.00528037,0.005059138,0.005183102,0.004794773,0.004718213,0.004499113,0.004495783,0.003834851,0.003705927,0.00332454,0.003183652,0.002640185,0.002529569,0.002073241,0.001917909
83,0.00011957,0.000838001,0.001421637,0.002106894,0.002717532,0.003324343,0.00387689,0.004096195,0.004631959,0.004809474,0.005058719,0.005399507,0.005623891,0.00580934,0.005695906,0.005521739,0.005765749,0.005534685,0.005509133,0.00523866,0.005413965,0.004939815,0.004858364,0.004499113,0.004647472,0.003987134,0.003865217,0.003459449,0.003320811,0.002754567,0.00261933,0.002165586,0.001975926
84,0.00011957,0.000838764,0.001430531,0.002131912,0.002726885,0.00333238,0.003878139,0.004171976,0.004746805,0.004896343,0.005094458,0.005430071,0.005655583,0.005879161,0.005892157,0.005743169,0.005974215,0.005763012,0.005740415,0.005469601,0.005652531,0.005115707,0.005030917,0.004524466,0.004703329,0.00412451,0.004020218,0.003584529,0.003457807,0.002870208,0.002734801,0.002261012,0.002046283
85,0.000119415,0.000839503,0.001439793,0.002131912,0.002736699,0.003340302,0.00387934,0.00429328,0.00480616,0.004972868,0.005183458,0.005459497,0.005686104,0.005879161,0.006058051,0.005945751,0.006156148,0.005977461,0.00596027,0.005705695,0.005884069,0.005346325,0.005260487,0.004548883,0.004703329,0.004240636,0.004162026,0.003693689,0.003586477,0.002980135,0.002852848,0.002353628,0.00213853
86,0.000119261,0.000842456,0.001466927,0.002147607,0.00276574,0.003348657,0.003885718,0.004363236,0.004816074,0.005038104,0.005263096,0.005527134,0.005715349,0.005907159,0.006094586,0.006119852,0.006304508,0.006167408,0.006157663,0.005932421,0.006096676,0.005587051,0.005502829,0.004572279,0.004725727,0.00426621,0.004283896,0.003782705,0.003700445,0.003078832,0.002966211,0.00243867,0.00223482
87,0.000119109,0.000843412,0.001494755,0.00216411,0.002804274,0.003374207,0.003891312,0.004379186,0.004816074,0.005141948,0.005332114,0.005587231,0.005786976,0.005933914,0.006094586,0.00625896,0.006415622,0.006325319,0.006324616,0.006138182,0.006281495,0.005822999,0.005742956,0.004629581,0.004747131,0.00426621,0.004381272,0.003849373,0.003795191,0.003162308,0.003069091,0.002512598,0.0023292
88,0.000117622,0.000843412,0.001521999,0.002181184,0.00284095,0.00340987,0.003896748,0.004379186,0.004816242,0.005186895,0.005389747,0.00563911,0.005848634,0.005959335,0.00611856,0.006272409,0.006415622,0.006509342,0.00653368,0.006314483,0.006526735,0.006042013,0.005968482,0.004678907,0.004767468,0.004282992,0.004390686,0.003849373,0.003905605,0.00326684,0.003157242,0.002610694,0.002416805
89,0.000116181,0.000844705,0.001547591,0.002220012,0.00284095,0.003457651,0.003902595,0.004379955,0.004816359,0.005187892,0.005478672,0.005682391,0.005899472,0.006020733,0.006141245,0.006272409,0.006432531,0.006523785,0.006598724,0.006541035,0.006630478,0.006234917,0.006169907,0.004719578,0.004816586,0.004298872,0.004390686,0.003859519,0.003914271,0.003299362,0.003270518,0.002652191,0.002493967
90,0.000114739,0.000846066,0.001593061,0.002258786,0.002859792,0.003510635,0.003921882,0.004380671,0.004816428,0.005187892,0.005506067,0.005748144,0.005939071,0.006072076,0.006162567,0.006292122,0.006447811,0.006523785,0.006598724,0.006628594,0.00666551,0.006498352,0.006453566,0.004751257,0.004857661,0.004313797,0.004404485,0.003868687,0.003914271,0.003299362,0.003314297,0.002666204,0.002599341
91,0.000113262,0.000847479,0.001623616,0.002295923,0.002879355,0.003510635,0.003951639,0.004381337,0.004816206,0.005187424,0.005495878,0.005770513,0.005988285,0.006112697,0.006213073,0.006310528,0.006461401,0.006534642,0.006605733,0.006647131,0.006665128,0.006618721,0.006593563,0.004790628,0.004890158,0.004349151,0.00441737,0.003876841,0.003920785,0.003302867,0.003323566,0.002666051,0.002647488
92,0.000107787,0.000853664,0.001631167,0.002330122,0.002899401,0.003533379,0.003994147,0.004384578,0.004815229,0.005186908,0.005495878,0.005752558,0.005983526,0.006142326,0.006253579,0.006327566,0.006487415,0.006544225,0.006611236,0.006647131,0.006665128,0.006667182,0.006657815,0.004786821,0.004913861,0.004377505,0.004429296,0.003892449,0.003926535,0.003305618,0.003323566,0.002666051,0.002666873
93,0.000105846,0.00085958,0.001631167,0.002388773,0.002948422,0.003556714,0.004049198,0.004387027,0.004814094,0.005186346,0.005494774,0.00574342,0.005941407,0.00616956,0.006283581,0.006366762,0.006504167,0.006552495,0.006615197,0.006649474,0.006662581,0.006657247,0.006657251,0.004753126,0.004935648,0.004398507,0.004456733,0.0039025,0.003931497,0.003307599,0.003324737,0.002665032,0.002662899
94,0.000105846,0.000864489,0.001632501,0.002425726,0.002996759,0.003580373,0.004115043,0.004389305,0.00481335,0.005182562,0.005493625,0.00574342,0.005938034,0.006148391,0.006302942,0.006396143,0.006511415,0.006568738,0.006619107,0.006650324,0.006659581,0.006657247,0.006626806,0.004750427,0.004918713,0.004412059,0.0044773,0.003906849,0.003941243,0.003309554,0.003325162,0.002663832,0.002662899
95,0.000105547,0.000867838,0.001633754,0.002433472,0.003042433,0.003637803,0.004126105,0.004391978,0.00481586,0.005178089,0.005492434,0.005741672,0.005938034,0.006091947,0.006307573,0.006415348,0.006509225,0.006575862,0.006614602,0.006650119,0.006655588,0.006650433,0.006626806,0.004750427,0.004873558,0.004415301,0.004490744,0.003905535,0.003945517,0.003307301,0.00332506,0.002662235,0.002660173
96,0.00010542,0.000868904,0.001634947,0.002433472,0.00308385,0.003693253,0.004126105,0.004403205,0.0048289,0.00517349,0.005485199,0.005739881,0.005935671,0.006081251,0.006270003,0.006424351,0.006469201,0.006573732,0.006601619,0.006648863,0.006650608,0.006642278,0.006614448,0.004748537,0.004865001,0.004389002,0.004497046,0.003881521,0.003944239,0.00330081,0.003324432,0.002660243,0.002656911
97,0.00010542,0.000864518,0.001639619,0.002434872,0.003154119,0.003744507,0.004150769,0.004425,0.004855167,0.005169286,0.005477361,0.00573805,0.005933268,0.006081251,0.00619942,0.006406222,0.006384233,0.00656249,0.006580348,0.006641726,0.006634198,0.006632768,0.006600561,0.004746614,0.004865001,0.004339594,0.004484355,0.00383054,0.003937494,0.003290174,0.003320863,0.002653679,0.002653107
98,0.000105123,0.000864518,0.001644816,0.002436146,0.003193959,0.003789827,0.004175779,0.004459883,0.004895007,0.005162922,0.00546944,0.005727458,0.00593083,0.00607832,0.006179596,0.006352564,0.006260692,0.006499969,0.006499186,0.006628492,0.006611954,0.006603998,0.006585138,0.004744664,0.004862656,0.004325717,0.004446795,0.003756415,0.003899981,0.003249593,0.003314246,0.002644782,0.002641599
99,0.000104829,0.000864191,0.001651403,0.002437327,0.003200366,0.00386239,0.004200887,0.004507919,0.004947235,0.005166916,0.005461924,0.005716353,0.00591718,0.006075354,0.006179596,0.006268274,0.006260546,0.006392098,0.006379062,0.006609153,0.006583912,0.006567541,0.006543381,0.004733744,0.004860283,0.004325717,0.004387792,0.003756328,0.003835259,0.003189531,0.003304577,0.002633565,0.002627016
100,0.000104536,0.000863857,0.001651424,0.002441989,0.003200366,0.003897336,0.004264837,0.004567612,0.005045333,0.005184076,0.00544704,0.005705236,0.005903113,0.006072356,0.006176049,0.00623792,0.006260546,0.006272769,0.006226308,0.006583861,0.006550258,0.006523546,0.006493877,0.00472249,0.004857885,0.004323234,0.004366544,0.003756328,0.003763661,0.003113154,0.003291931,0.002620103,0.002609418
101,0.000101655,0.000863518,0.001651424,0.002447173,0.003201309,0.003900477,0.004325294,0.004671282,0.005157928,0.005215017,0.005442265,0.005694574,0.005889094,0.006056008,0.006172469,0.00623792,0.006255647,0.006252448,0.006214026,0.006502194,0.006442757,0.006472371,0.006436853,0.004711275,0.004844806,0.004320728,0.004366544,0.003753388,0.003751469,0.003107013,0.003251097,0.002577103,0.002588948
102,9.88E-05,0.000861723,0.00165561,0.002454139,0.003202094,0.003900477,0.004379852,0.004678839,0.005164962,0.00525888,0.005450453,0.005671906,0.005875563,0.006039336,0.00616886,0.006233758,0.006250719,0.006252448,0.006214026,0.00639244,0.006306069,0.006327026,0.006372756,0.00470045,0.004831469,0.004318202,0.004363631,0.003750431,0.003751469,0.003107013,0.00319622,0.002522428,0.00253081
103,9.59E-05,0.000860035,0.001660157,0.002463822,0.003202756,0.003900577,0.004426693,0.004678839,0.005164962,0.005349688,0.005472448,0.005659426,0.00584566,0.006022769,0.006149735,0.006229566,0.006245766,0.006246951,0.006207838,0.006258669,0.006145142,0.006151073,0.006204955,0.004676528,0.004818215,0.004304815,0.004360696,0.00374746,0.003748171,0.003103919,0.003129335,0.002458057,0.002460429
104,9.30E-05,0.000858718,0.001664974,0.002470859,0.003205241,0.003900494,0.004496188,0.004704618,0.005191086,0.005458876,0.005507703,0.005659998,0.005825788,0.006006713,0.006130381,0.006225347,0.006220913,0.006241428,0.006201626,0.006155168,0.006072307,0.005971198,0.00601023,0.00466063,0.00480537,0.004291267,0.004357743,0.003732548,0.003744857,0.003100813,0.003077584,0.002428923,0.002388479
105,8.91E-05,0.000858718,0.001678986,0.002470859,0.003208226,0.003900267,0.004521546,0.004730478,0.005217027,0.005576232,0.005589991,0.005674595,0.005818778,0.005970374,0.006111217,0.00620358,0.006196044,0.006235883,0.006195395,0.006155168,0.006072307,0.005971198,0.005855829,0.004655022,0.004776299,0.004277852,0.004342506,0.003717626,0.00374153,0.003097698,0.003077584,0.002428923,0.002388479
106,8.91E-05,0.000858067,0.001693055,0.002479513,0.003213345,0.003898817,0.004520787,0.004756193,0.005242585,0.005586298,0.005694738,0.005702866,0.005825729,0.005943822,0.006092639,0.006181681,0.006171597,0.006208643,0.006165388,0.006148666,0.006065416,0.005964177,0.005855829,0.004660583,0.004755058,0.004264847,0.004327177,0.003702958,0.003725186,0.003082694,0.003074333,0.002426166,0.002385671
107,8.91E-05,0.000857546,0.001706013,0.002488877,0.003221806,0.003897882,0.004520787,0.004821734,0.005307486,0.005586298,0.005811428,0.005777572,0.005846502,0.005929825,0.006050399,0.006160062,0.006147986,0.006181488,0.006135593,0.006142143,0.006058509,0.005957145,0.005848533,0.004677202,0.00474386,0.004235279,0.004312043,0.003688792,0.003708893,0.003067797,0.003071072,0.002423404,0.002382858
108,8.90E-05,0.000857141,0.001716923,0.00249872,0.003252814,0.003899444,0.004519766,0.004882509,0.00536641,0.005612508,0.00593007,0.005878346,0.005912257,0.005929578,0.00601818,0.006139116,0.006095134,0.006154859,0.006106481,0.006135607,0.006051591,0.005950106,0.005841228,0.004729806,0.004743662,0.004212726,0.004297381,0.00365708,0.003692915,0.003053241,0.003067804,0.002420636,0.002380042
109,8.89E-05,0.000856166,0.001730865,0.002521451,0.003253577,0.003904965,0.004518548,0.00493628,0.005417349,0.005638269,0.005945425,0.005994438,0.006007883,0.005943133,0.005998702,0.006091533,0.00605365,0.006129174,0.006078494,0.006104547,0.006019146,0.005917416,0.00583392,0.004806306,0.004754506,0.004199091,0.004264073,0.00363219,0.003677504,0.003039247,0.003052274,0.002407658,0.002366966
110,8.87E-05,0.000856155,0.001729876,0.002543804,0.003253577,0.003932186,0.004517176,0.004981394,0.005458865,0.005663396,0.005945425,0.006115416,0.006122519,0.0059995,0.005993194,0.006054311,0.006026216,0.006071996,0.00601712,0.006073758,0.005987052,0.005885108,0.005800318,0.004898015,0.0047996,0.004195236,0.004238018,0.00361573,0.003643198,0.00300856,0.003036879,0.002394821,0.002354043
111,8.87E-05,0.000856208,0.001729518,0.002564245,0.003265117,0.003967996,0.004510414,0.005045987,0.005514628,0.005727134,0.005972023,0.006232031,0.006245363,0.00608951,0.006001787,0.006030128,0.00601404,0.006026696,0.005968727,0.00604368,0.005955744,0.00585358,0.005767164,0.00499629,0.004871608,0.004201251,0.00422109,0.003608424,0.003616018,0.002984364,0.00302184,0.002382298,0.002341432
112,8.85E-05,0.000855612,0.001729518,0.002581546,0.003277362,0.003967996,0.004504252,0.005060948,0.005516055,0.005783321,0.005997847,0.006247683,0.006366654,0.006202295,0.006051511,0.006020224,0.00601725,0.005995926,0.005935978,0.006014729,0.005925628,0.005823206,0.005734852,0.005093323,0.004961836,0.004236058,0.004214157,0.00361035,0.003597556,0.002967989,0.003007365,0.002370251,0.002329282
113,8.83E-05,0.000851336,0.001729117,0.002604401,0.003290067,0.003982385,0.004500988,0.005055156,0.005503231,0.005830108,0.006022709,0.006247683,0.006478061,0.006326759,0.006137836,0.006024782,0.0060605,0.005980891,0.005920034,0.005950818,0.005859296,0.005755714,0.005703753,0.005182449,0.005061407,0.004296485,0.004217347,0.0036363,0.003588535,0.002960017,0.002975409,0.002343718,0.002302286
114,8.81E-05,0.000843622,0.001728699,0.002606473,0.003320987,0.003997351,0.004502316,0.005055156,0.005503231,0.005866241,0.006083034,0.006274027,0.006497785,0.006452683,0.006249855,0.006069039,0.006144579,0.005981725,0.005920954,0.005899582,0.005805878,0.005700606,0.005634866,0.005198228,0.005162146,0.004374899,0.004248327,0.003686747,0.003589035,0.002960477,0.002949791,0.002322351,0.002280242
115,8.62E-05,0.000843622,0.001728267,0.002605062,0.003351058,0.004012647,0.004523134,0.005052847,0.005499568,0.005906428,0.006134169,0.006299234,0.006497785,0.006571186,0.006376256,0.006152506,0.00625841,0.006022094,0.005962689,0.005863606,0.005767921,0.005660335,0.005578598,0.005198228,0.005256949,0.004463379,0.004306754,0.003755046,0.003613256,0.002981345,0.002931803,0.002307168,0.002264134
116,8.44E-05,0.000842681,0.001725754,0.002605062,0.003378335,0.004051078,0.004570382,0.005050339,0.005495708,0.005887983,0.006174477,0.006323116,0.006523056,0.006699565,0.00650649,0.006264251,0.006390392,0.006105233,0.006048294,0.005844088,0.005746622,0.005636127,0.005537374,0.005218445,0.005359652,0.004554543,0.004384976,0.003834235,0.00366314,0.003024147,0.002922044,0.002298649,0.002254451
117,8.27E-05,0.00084173,0.0017233,0.002604532,0.003401278,0.004087635,0.004603177,0.005047672,0.005491693,0.005869561,0.006202938,0.006378146,0.006546793,0.006699565,0.006631283,0.006392803,0.006529577,0.006220057,0.006166563,0.005841192,0.00574217,0.005628274,0.005512413,0.005237434,0.005359652,0.004641898,0.004474962,0.003917746,0.003732034,0.003083282,0.002920596,0.002296868,0.00225131
118,8.10E-05,0.000840782,0.001721269,0.002603974,0.003431936,0.004120076,0.004603177,0.005034631,0.005471847,0.005869561,0.006222464,0.00642236,0.006568807,0.006725729,0.006789598,0.006527352,0.006666209,0.006354882,0.006305741,0.00587717,0.005776261,0.005656602,0.005504016,0.005255046,0.005380583,0.004752719,0.004569146,0.003999725,0.003812929,0.003152871,0.002938585,0.002310504,0.002262641
119,7.57E-05,0.000837108,0.001719981,0.002603391,0.003433142,0.004146668,0.004619802,0.005022359,0.005453024,0.005864524,0.006180039,0.006454346,0.006616427,0.006749334,0.006857942,0.006658304,0.006849468,0.00649861,0.006454666,0.005959358,0.005858095,0.005734744,0.005532004,0.005293142,0.005399467,0.004800559,0.004660813,0.004109681,0.003899166,0.003227333,0.002979679,0.002343238,0.002293898
120,7.39E-05,0.00083603,0.001719634,0.002599786,0.00343058,0.004179889,0.004636795,0.00501344,0.00543805,0.005859298,0.006159638,0.006473335,0.006651654,0.006770134,0.006857942,0.006829642,0.006988131,0.006641288,0.006603312,0.006076762,0.005976786,0.005852127,0.005610866,0.005321323,0.005416107,0.004800559,0.004780749,0.004192879,0.003984773,0.003301656,0.003038381,0.002390714,0.002340851
121,7.39E-05,0.00083603,0.001719634,0.002596088,0.00343058,0.004175773,0.00465392,0.005009776,0.005429009,0.005853925,0.006159638,0.006468909,0.006673315,0.006805983,0.006881291,0.006956269,0.007059971,0.006837675,0.006812265,0.006217641,0.006120617,0.005997129,0.005730159,0.005338652,0.005444786,0.004816904,0.004869388,0.004235983,0.004102605,0.003406133,0.003108821,0.002448247,0.002398852
122,7.36E-05,0.000835013,0.001720485,0.002592812,0.003429779,0.0041716,0.004697949,0.005022585,0.005432983,0.005827084,0.00615318,0.006402112,0.006680909,0.006827887,0.006901333,0.006976809,0.007059971,0.006990478,0.006977608,0.006370701,0.00627824,0.006158341,0.005878334,0.005344727,0.00546231,0.004830933,0.004883766,0.004235983,0.004194287,0.003488804,0.003185351,0.002511296,0.002463336
123,7.35E-05,0.000834128,0.001721812,0.002590406,0.003428942,0.0041716,0.004738806,0.005065445,0.005470388,0.005801591,0.00614654,0.006381749,0.006649668,0.006834971,0.006917821,0.006976809,0.007072575,0.007086577,0.007085424,0.006525681,0.006439279,0.006325211,0.006043999,0.005319734,0.005467977,0.004842475,0.004883766,0.004243545,0.004251946,0.003542712,0.003262841,0.002575712,0.002530084
124,7.35E-05,0.000833361,0.001723536,0.002590047,0.003428073,0.004170425,0.004774135,0.005133433,0.005536053,0.005780471,0.006139763,0.006381749,0.006556577,0.00682707,0.006941498,0.006996152,0.007080986,0.007110146,0.007129909,0.006749463,0.006677008,0.006577333,0.006216558,0.005245262,0.005461656,0.004859049,0.004897306,0.004248592,0.004266088,0.003564955,0.003374732,0.002670803,0.002630933
125,7.32E-05,0.000830764,0.001729774,0.002592969,0.003422583,0.004169207,0.004802166,0.005155123,0.005619789,0.005765958,0.006106086,0.006373876,0.006541586,0.006766168,0.006949809,0.007009127,0.007085028,0.007110146,0.007130439,0.006932141,0.006875166,0.006793009,0.006480463,0.005233269,0.005412934,0.004864866,0.004906389,0.004251017,0.004266088,0.00356522,0.003466071,0.002750066,0.002717204
126,7.30E-05,0.00082914,0.00173712,0.002592969,0.003416836,0.004167951,0.00483378,0.005155123,0.005625957,0.005760901,0.006074146,0.006365831,0.006541586,0.006650039,0.006942142,0.007019061,0.007081104,0.007116156,0.007130439,0.007058276,0.007017129,0.006954085,0.006709976,0.005233269,0.005320031,0.004859499,0.004913343,0.004248662,0.004269694,0.00356522,0.003529138,0.002806852,0.002781634
127,7.27E-05,0.000827614,0.001744329,0.00259747,0.003411449,0.004160035,0.004821615,0.00517337,0.005625957,0.00579238,0.006047095,0.00635766,0.006532329,0.006646089,0.006918637,0.007025889,0.007059325,0.007116891,0.007127808,0.00712089,0.007095051,0.007051446,0.006886178,0.005225863,0.005316871,0.004843046,0.004918122,0.004235595,0.004270135,0.003563904,0.003560445,0.00283802,0.002820578
128,7.04E-05,0.000825496,0.001750369,0.002602868,0.003406964,0.004151724,0.004814256,0.00519174,0.005645168,0.005855128,0.006027268,0.006317478,0.006522914,0.006646089,0.006828006,0.007031105,0.007019654,0.007112204,0.007120956,0.007125339,0.00710758,0.007082783,0.006999256,0.005218331,0.005316871,0.004779604,0.004921774,0.004211792,0.004267322,0.003560478,0.00356267,0.002843032,0.002833113
129,6.82E-05,0.000818596,0.001756559,0.00260893,0.003401939,0.004143695,0.004814256,0.005210015,0.005664248,0.005938589,0.006013393,0.006279453,0.006513387,0.006635528,0.00670373,0.007021271,0.006962856,0.007089618,0.007109454,0.007125339,0.007094292,0.007050409,0.007046293,0.00521071,0.005308422,0.004692611,0.00491489,0.004177714,0.004253771,0.003554727,0.00356267,0.002837717,0.002820164
130,6.61E-05,0.000810161,0.001749791,0.002623789,0.003409222,0.004136545,0.004812632,0.005256303,0.005683003,0.006021957,0.006039552,0.006246817,0.006467081,0.006624825,0.00670373,0.006996223,0.006810967,0.007048093,0.007093367,0.007114414,0.007094292,0.007041195,0.007029094,0.005173665,0.00529986,0.004692611,0.004897356,0.00408658,0.004228856,0.003546684,0.003557207,0.002837717,0.002816478
131,6.40E-05,0.000810161,0.001748647,0.0026391,0.003416573,0.004124963,0.004810962,0.005298294,0.005729778,0.006021957,0.006100303,0.006221971,0.00642337,0.006614027,0.006691966,0.006956414,0.006701611,0.006987934,0.007045995,0.007097381,0.007076791,0.007041195,0.00696903,0.005138696,0.005291222,0.004684376,0.00486949,0.004020967,0.00419276,0.003522998,0.003548691,0.002830716,0.002816478
132,6.13E-05,0.000809664,0.001748647,0.002653272,0.003416573,0.004126506,0.00480925,0.005333834,0.005771157,0.006041418,0.006184583,0.006199614,0.006385531,0.006562205,0.006680078,0.006832447,0.006701611,0.006910285,0.006980121,0.007074215,0.007054263,0.007015989,0.00696903,0.005108425,0.005249764,0.004676055,0.004782713,0.004020967,0.004146171,0.003490061,0.003537108,0.002821705,0.002806396
133,6.13E-05,0.000809163,0.001747329,0.002665004,0.003424291,0.004142776,0.004798587,0.00536133,0.005805227,0.006060508,0.006279994,0.006220967,0.006356004,0.006513413,0.006668113,0.00671992,0.00668764,0.006727725,0.006896543,0.00701374,0.007026717,0.00698596,0.006936565,0.005084803,0.00521073,0.004667679,0.004703944,0.004012584,0.004036635,0.003448272,0.00350687,0.002810687,0.002794384
134,6.13E-05,0.00080866,0.001745966,0.00267829,0.003432863,0.00415748,0.004787442,0.005390053,0.005830609,0.006079055,0.006350137,0.0062804,0.006325578,0.006470939,0.006611234,0.00671992,0.006673581,0.006650964,0.00679675,0.006932642,0.006950555,0.006951153,0.00689957,0.005060462,0.005176751,0.004627864,0.004703944,0.004004149,0.003990578,0.003398375,0.003466321,0.002780222,0.002780461
135,6.12E-05,0.000806011,0.001744582,0.002672698,0.003442039,0.00415748,0.00477651,0.005369542,0.005852949,0.00612467,0.006350137,0.006366291,0.00634226,0.006437245,0.006557808,0.006707004,0.006659485,0.006650964,0.006574635,0.006831997,0.006853118,0.00685488,0.006858118,0.005073808,0.005149796,0.004590466,0.004694903,0.003995691,0.003990578,0.003287318,0.003415999,0.002741247,0.002741952
136,6.11E-05,0.000803526,0.001739381,0.002669778,0.003464884,0.004168192,0.004766411,0.005355488,0.00582286,0.006163881,0.006369211,0.006465545,0.006400334,0.00639956,0.006511122,0.00669398,0.006594468,0.006636048,0.006574635,0.006713719,0.006735897,0.006736877,0.006740969,0.005120267,0.005119648,0.004557785,0.004685786,0.003956681,0.003981629,0.003287318,0.00335686,0.002694359,0.002694751
137,6.10E-05,0.00080165,0.001735238,0.002669778,0.003487546,0.004179595,0.004747311,0.005355488,0.005799031,0.006195033,0.006387696,0.006581606,0.006487794,0.006411881,0.00647364,0.0066809,0.006533662,0.006621063,0.006558937,0.006478391,0.006601162,0.006599105,0.006601817,0.005190235,0.005129505,0.004531548,0.00467663,0.003920197,0.003972638,0.003279469,0.003239196,0.002640465,0.002639642
138,6.10E-05,0.00080165,0.001733014,0.002667971,0.003508023,0.004191439,0.00474164,0.005353383,0.005799031,0.006216975,0.006405442,0.006618651,0.006591016,0.00646855,0.006429298,0.006619648,0.006480264,0.006606061,0.006543189,0.006478391,0.006362885,0.006444254,0.006443132,0.005272813,0.00517484,0.004500509,0.004633754,0.003888158,0.003963637,0.003271595,0.003239196,0.002545154,0.002577702
139,6.09E-05,0.000800563,0.001732945,0.002666079,0.003524711,0.00422158,0.004751375,0.005351232,0.005796448,0.006230186,0.006448334,0.006618651,0.006713451,0.006557406,0.00643762,0.006562246,0.006436693,0.006538005,0.006527444,0.006461956,0.006362885,0.006231477,0.006268047,0.005370761,0.005245925,0.004506334,0.004593572,0.003862016,0.003922803,0.003263722,0.003230978,0.002545154,0.002492591
140,6.07E-05,0.000799615,0.001732945,0.002664132,0.003543586,0.004250415,0.004775717,0.005349037,0.005793819,0.006189539,0.006483954,0.006636669,0.006824201,0.006664523,0.006493044,0.006511945,0.006381136,0.006474478,0.006456947,0.006445488,0.006345814,0.006231477,0.006088325,0.005459361,0.005331618,0.004545131,0.004558362,0.003828682,0.003884687,0.003228474,0.003222744,0.002538326,0.002492591
141,6.06E-05,0.000798794,0.001732996,0.002656219,0.00353475,0.004275644,0.004803392,0.005335576,0.005791148,0.006152939,0.006510905,0.00665391,0.006832494,0.006793838,0.006583342,0.006471192,0.006382729,0.006418612,0.006391257,0.006429043,0.00632873,0.006213884,0.006088325,0.005465995,0.00543507,0.004608339,0.004529834,0.003829637,0.003851167,0.003195629,0.003214522,0.002531492,0.002485554
142,5.94E-05,0.000796005,0.001733549,0.002649468,0.003530535,0.004295473,0.004803392,0.005321596,0.005775043,0.006152939,0.006528265,0.006670249,0.006832494,0.00691364,0.006694376,0.006420904,0.006436245,0.006372785,0.006333435,0.00635662,0.006311686,0.006196294,0.006070312,0.005465995,0.005530912,0.004686063,0.004494633,0.003861747,0.003823671,0.003166718,0.00317831,0.002524674,0.002478518
143,5.82E-05,0.000794436,0.001734517,0.002645163,0.003530535,0.004315503,0.004816579,0.005307778,0.005758423,0.006149897,0.006530085,0.006708904,0.006848853,0.006999833,0.006830674,0.00642567,0.006529551,0.006312856,0.006285816,0.006289237,0.006237904,0.006178762,0.006052317,0.005479082,0.005599866,0.004781472,0.004497969,0.003917731,0.003787714,0.003142908,0.003144619,0.002495162,0.002471505
144,5.71E-05,0.000793168,0.001738482,0.002644247,0.003527979,0.004298882,0.004830222,0.005294735,0.005741934,0.006146813,0.006477479,0.006739601,0.006864287,0.006999833,0.006959783,0.006480079,0.006648333,0.006311894,0.006222348,0.006229872,0.006169351,0.00610423,0.006034398,0.00549143,0.005599866,0.004871848,0.004536055,0.003989,0.003787136,0.003111174,0.003114936,0.00246774,0.002441692
145,5.61E-05,0.000791469,0.001743554,0.002645405,0.003525301,0.004293804,0.004844083,0.005267923,0.005726163,0.006143688,0.006426183,0.006761188,0.006878687,0.007016106,0.007068258,0.006571915,0.006798485,0.006364895,0.006219371,0.006180804,0.006108913,0.00603507,0.005959605,0.00550295,0.005612885,0.004947781,0.004600341,0.004079091,0.003818937,0.003109686,0.003090402,0.002443565,0.002414028
146,5.28E-05,0.000785741,0.001748521,0.002645405,0.003522538,0.004293804,0.004879864,0.00525441,0.005692087,0.006125192,0.006426183,0.006772957,0.006911817,0.007028306,0.007124885,0.006686912,0.006946328,0.006459873,0.006272129,0.006114214,0.006058809,0.005974071,0.005890285,0.005529454,0.005622645,0.00498742,0.004680838,0.004167797,0.003875924,0.003136065,0.003057107,0.002423524,0.002389628
147,5.17E-05,0.000778214,0.00175238,0.002648468,0.003510633,0.00429031,0.00491296,0.005256509,0.005670904,0.006106216,0.006422713,0.00676143,0.006936493,0.00703951,0.007124885,0.006830261,0.007077453,0.006582539,0.006368837,0.006109363,0.005989752,0.005923389,0.00582913,0.005549194,0.005631608,0.00498742,0.004781183,0.004246472,0.003949523,0.003184419,0.003054682,0.002395901,0.002369356
